Column1,thong tin,rating,genre,name
1388,"
Trong cuốn sách này vẫn là những hình ảnh, những người, những cảnh, hiện lên như một bộ phim quay chậm về ký ức, chỉ có khác ở chỗ chất liệu bằng con chữ. Nó có cái vẻ đẹp mong manh cần thiết của những gì đã qua, tưới tắm lên những mảng hiện thực sinh động của quá khứ. Vừa là truyện, vừa là ký, người đọc luôn có một cảm thức rõ rệt về bụi đường, khói xe, hay thậm chí cả mù
Trong cuốn sách này vẫn là những hình ảnh, những người, những cảnh, hiện lên như một bộ phim quay chậm về ký ức, chỉ có khác ở chỗ chất liệu bằng con chữ. Nó có cái vẻ đẹp mong manh cần thiết của những gì đã qua, tưới tắm lên những mảng hiện thực sinh động của quá khứ. Vừa là truyện, vừa là ký, người đọc luôn có một cảm thức rõ rệt về bụi đường, khói xe, hay thậm chí cả mùi mồ hôi mặn mòi,… tất cả những gì ở trạng thái “trên đường” trong hành trình lang bạt bất tận của một người đi đường kể chuyện. Những gì được nói đến ở đây có thật, có lẫn hư cấu, dàn dựng, ở mức độ nào là tùy độc giả cảm nhận.Những thước phim trong suốt được kể bằng một giọng văn nhẹ nhàng lịch lãm, rất đỗi hiện thực mà cũng khéo để mở ra những chiều kích lãng mạn thấu suốt các câu chuyện. Vừa lạ vừa quen, nó khơi dậy trong ta những gì xa xôi gần gũi.

","{'5': 0, '4': 0, '3': 0, '2': 1, '1': 0}",[],https://www.goodreads.com//book/show/58771090-nh-ng-th-c-phim-trong-su-t?from_search=true&from_srp=true&qid=eu3sK5zTYN&rank=1
1389,"
Describes the principles of wabi-sabi, a Japanese aesthetic associated with Japanese tea ceremonies and based on the belief that true beauty comes from imperfection and incompletion, through text and photographs.
","{'5': 2192, '4': 2388, '3': 1329, '2': 266, '1': 85}","['Art', 'Philosophy', 'Nonfiction', 'Design', 'Cultural > Japan', 'Poetry', 'Architecture', 'Art > Art Design', 'Spirituality', 'Writing > Essays']",https://www.goodreads.com//book/show/42190.Wabi_Sabi?from_search=true&from_srp=true&qid=3vfMBO5cHE&rank=1
1390,"
Chỉ trong một đêm sốt cao trước lúc sắp lìa cõi trần, linh mục Sebastián Urrutia Lacroix điểm lại tất cả những khoảnh khắc quan trọng nhất đời mình liên quan đến các văn nhân, nghệ sĩ, một số chính khách và các nhân vật của Nhà thờ Thiên Chúa giáo Chile...
","{'5': 3109, '4': 4628, '3': 2687, '2': 611, '1': 167}","['Fiction', 'Literature', 'Cultural > Latin American', 'Novels', 'European Literature > Spanish Literature', 'Literature > Latin American Literature', 'Literary Fiction', 'Historical > Historical Fiction', 'Contemporary', 'Literature > 21st Century']",https://www.goodreads.com//book/show/18592870-m-chile?from_search=true&from_srp=true&qid=br0jaupoUv&rank=1
1391,"
Mong Manh Hoa Tuyết là trường thiên tiểu thuyết của Tanizaki Jun'ichirō về đất nước Nhật Bản nhiều tâm tư và xung đột ý thức hệ trước công cuộc canh tân của kỷ nguyên mới. Câu chuyện xoay quanh sự thoái trào của nhà Makioka - một danh gia vọng tộc ở Osaka vào đầu thế kỷ 20, nơi những phong tục truyền thống trên đà tan rã, nơi văn hóa Tây dương len lỏi vào từng tập quán gia
Mong Manh Hoa Tuyết là trường thiên tiểu thuyết của Tanizaki Jun'ichirō về đất nước Nhật Bản nhiều tâm tư và xung đột ý thức hệ trước công cuộc canh tân của kỷ nguyên mới. Câu chuyện xoay quanh sự thoái trào của nhà Makioka - một danh gia vọng tộc ở Osaka vào đầu thế kỷ 20, nơi những phong tục truyền thống trên đà tan rã, nơi văn hóa Tây dương len lỏi vào từng tập quán gia đình. Bốn chị em gái nhà Makioka - người đại diện cho quá khứ - người đại diện cho tương lai - một mặt luôn đau đáu về cái danh quá vãng của dòng tộc, mặt khác buộc phải vật lộn để thích nghi với thời cuộc mới...

","{'5': 2987, '4': 3385, '3': 1568, '2': 385, '1': 102}","['Cultural > Japan', 'Fiction', 'Classics', 'Asian Literature > Japanese Literature', 'Historical > Historical Fiction', 'Cultural > Asia', 'Literature', 'Historical', 'Literature > Asian Literature', 'Novels']",https://www.goodreads.com//book/show/52007754-mong-manh-hoa-tuy-t?from_search=true&from_srp=true&qid=SDTheJN96r&rank=1
1392,,,,
1393,"
Truyện dài đặc sắc nhất của Nguyễn Nhật Ánh. Tập truyện được sinh viên học sinh rất đỗi say mê. Bởi sự dí dỏm, bởi tình người, bởi những hình ảnh rất học sinh, rất áo trắng. Hãy làm quen với Thằng quỷ nhỏ vẩy tai lừa có cái tên con gái là Quỳnh… cùng những người bạn dễ thương khác như Hạnh, Nga…
","{'5': 215, '4': 355, '3': 273, '2': 73, '1': 7}","['Fiction', 'Young Adult', 'Childrens', 'Novels', 'Romance', 'Literature', 'Young Adult > Teen']",https://www.goodreads.com//book/show/11246025-th-ng-qu-nh?from_search=true&from_srp=true&qid=S0qUphwdoc&rank=1
1394,"
Alla älskar Emil! Nu kommer Stora Emilboken i ny, uppfräschad utgåva. Boken innehåller tre Emilböcker: Emil i Lönneberga, Nya hyss av Emil i Lönneberga och Än lever Emil i Lönneberga. Med massor av svartvita originalillustrationer av Björn Berg. Det blir en tjock, maffig volym - perfekt som present!Böckerna om Emil och Ida handlar om Astrid Lindgrens eget Småland och berät
Alla älskar Emil! Nu kommer Stora Emilboken i ny, uppfräschad utgåva. Boken innehåller tre Emilböcker: Emil i Lönneberga, Nya hyss av Emil i Lönneberga och Än lever Emil i Lönneberga. Med massor av svartvita originalillustrationer av Björn Berg. Det blir en tjock, maffig volym - perfekt som present!Böckerna om Emil och Ida handlar om Astrid Lindgrens eget Småland och berättelserna är inspirerade av hennes fars barndomsminnen. De har blivit mycket älskade, inte minst tack vare Björn Bergs suveräna bilder.

","{'5': 4891, '4': 2968, '3': 1319, '2': 206, '1': 44}","['Childrens', 'Classics', 'Fiction', 'European Literature > Swedish Literature', 'European Literature > Scandinavian Literature', 'Humor', 'Cultural > Sweden', 'Young Adult', 'Childrens > Middle Grade', 'Adventure']",https://www.goodreads.com//book/show/29378944-l-i-th-ng-nh-c-emil?from_search=true&from_srp=true&qid=O3EWdIyogm&rank=1
1395,,,,
1396,"
The year is 1945. Claire Randall, a former combat nurse, is just back from the war and reunited with her husband on a second honeymoon when she walks through a standing stone in one of the ancient circles that dot the British Isles. Suddenly she is a Sassenach—an “outlander”—in a Scotland torn by war and raiding border clans in the year of Our Lord...1743. Hurled back in t
The year is 1945. Claire Randall, a former combat nurse, is just back from the war and reunited with her husband on a second honeymoon when she walks through a standing stone in one of the ancient circles that dot the British Isles. Suddenly she is a Sassenach—an “outlander”—in a Scotland torn by war and raiding border clans in the year of Our Lord...1743. Hurled back in time by forces she cannot understand, Claire is catapulted into the intrigues of lairds and spies that may threaten her life, and shatter her heart. For here James Fraser, a gallant young Scots warrior, shows her a love so absolute that Claire becomes a woman torn between fidelity and desire—and between two vastly different men in two irreconcilable lives.

","{'5': 534207, '4': 243541, '3': 114888, '2': 42341, '1': 31162}","['Historical > Historical Fiction', 'Romance', 'Fantasy', 'Fiction', 'Science Fiction > Time Travel', 'Historical', 'Romance > Historical Romance', 'Adult', 'Audiobook', 'Cultural > Scotland']",https://www.goodreads.com//book/show/10964.Outlander?from_search=true&from_srp=true&qid=aaMfRhEp7Y&rank=1
1397,"
If Bao Nguyen had to describe himself, he’d say he was a rock. Steady and strong, but not particularly interesting. His grades are average, his social status unremarkable. He works at his parents’ pho restaurant, and even there, he is his parents’ fifth favorite employee. Not ideal.If Linh Mai had to describe herself, she’d say she was a firecracker. Stable when unlit, but
If Bao Nguyen had to describe himself, he’d say he was a rock. Steady and strong, but not particularly interesting. His grades are average, his social status unremarkable. He works at his parents’ pho restaurant, and even there, he is his parents’ fifth favorite employee. Not ideal.If Linh Mai had to describe herself, she’d say she was a firecracker. Stable when unlit, but full of potential for joy and fire. She loves art and dreams pursuing a career in it. The only problem? Her parents rely on her in ways they’re not willing to admit, including working practically full-time at her family’s pho restaurant.For years, the Mais and the Nguyens have been at odds, having owned competing, neighboring pho restaurants. Bao and Linh, who’ve avoided each other for most of their lives, both suspect that the feud stems from feelings much deeper than friendly competition.But then a chance encounter brings Linh and Bao in the same vicinity despite their best efforts and sparks fly, leading them both to wonder what took so long for them to connect. But then, of course, they immediately remember.Can Linh and Bao find love in the midst of feuding families and complicated histories?When Dimple Met Rishi meets Ugly Delicious in this funny, smart romantic comedy, in which two Vietnamese-American teens fall in love and must navigate their newfound relationship amid their families’ age-old feud about their competing, neighboring restaurants.

","{'5': 2779, '4': 6942, '3': 5150, '2': 967, '1': 160}","['Romance', 'Young Adult', 'Contemporary', 'Fiction', 'Audiobook', 'Young Adult > Young Adult Romance', 'Romance > Contemporary Romance', 'Realistic Fiction', 'Young Adult > Young Adult Contemporary', 'Food and Drink > Food']",https://www.goodreads.com//book/show/54238295-a-pho-love-story?from_search=true&from_srp=true&qid=AbmSDjPtQa&rank=1
1398,"
Ba quả tên lửa phóng lên trời. Khu rừng yên ả ôm lấy ngọn núi Akka sừng sững ở phía bắc Phần Lan bỗng rung chuyển và bị tàn phá dữ dội khi chiếc máy bay khổng lồ không thể nào rơi KHÔNG LỰC MỘT lao bổ xuống. Toàn bộ nhân viên phi hành đoàn thiệt mạng, duy nhất tổng thống và một người sống sót. Thật không may, đó cũng là lễ trưởng thành của cậu bé mười ba tuổi Oskari, với t
Ba quả tên lửa phóng lên trời. Khu rừng yên ả ôm lấy ngọn núi Akka sừng sững ở phía bắc Phần Lan bỗng rung chuyển và bị tàn phá dữ dội khi chiếc máy bay khổng lồ không thể nào rơi KHÔNG LỰC MỘT lao bổ xuống. Toàn bộ nhân viên phi hành đoàn thiệt mạng, duy nhất tổng thống và một người sống sót. Thật không may, đó cũng là lễ trưởng thành của cậu bé mười ba tuổi Oskari, với thử thách là chuyến đi săn một ngày một đêm trong rừng, và chiến lợi phẩm mà rừng ban cho sẽ chứng tỏ bản lĩnh đàn ông của cậu, chiếc kén thoát hiểm của tổng thống đã cắt ngang đường đi và làm đảo lộn toàn bộ kế hoạch của Oskar.Cuộc gặp gỡ định mệnh đã gắn chặt hai con người một trẻ một già, một đi săn và một bị săn, với nhau.Chỉ với câu cung truyền thống, con dao, bộ đồ nhóm lửa và những kinh nghiệm đi rừng chưa thành thục, cậu bé thợ săn đã chiến đấu để bảo vệ ""con mồi"" đang bị theo dấu ráo riết. Một cuộc SĂN TỔNG THỐNG của những tên khủng bố. Rượt đuổi nghẹt thở trong rừng. Trực thăng quần thảo. Cú nhảy thoát thân xuống thác nước cao bốn chục mét. Cuộc chạm trán gay cấn trong lòng KHÔNG LỰC MỘT. Phát tên ngoạn mục đảo lộn tình thế. Ý chí sống sót và trí tuệ tập thể của hai người bị săn đuổi đã trở thành vũ khí bất khả chiến bại trng cuộc chiến đấu sống còn...

","{'5': 194, '4': 333, '3': 237, '2': 49, '1': 18}","['Fiction', 'Adventure', 'Young Adult', 'Thriller', 'Action', 'Adventure > Survival', 'Audiobook', 'Realistic Fiction', 'Young Adult > Teen', 'Contemporary']",https://www.goodreads.com//book/show/25591956-s-n-t-ng-th-ng?from_search=true&from_srp=true&qid=LZcPK6EO6s&rank=1
1399,"
Chiến dịch ""mốc hóa"" thế giới đã chính thức trở lại.Với sự thành công của chiến dịch lần một, Mèo Mốc quyết định sẽ đẩy chiến dịch lần hai này lên tới cao trào!!!Bằng cách tiết lộ bí mật về miếng dán mông huyền thoại. Câu chuyện “đèn đỏ” bí ẩn. Những câu chuyện “kinh dị” trong đêm! Hoặc hàng loạt bí ẩn xoay quanh con Mốc đến tận bây giờ mới được tiết lộ. Chắc chắn “dã tâm”
Chiến dịch ""mốc hóa"" thế giới đã chính thức trở lại.Với sự thành công của chiến dịch lần một, Mèo Mốc quyết định sẽ đẩy chiến dịch lần hai này lên tới cao trào!!!Bằng cách tiết lộ bí mật về miếng dán mông huyền thoại. Câu chuyện “đèn đỏ” bí ẩn. Những câu chuyện “kinh dị” trong đêm! Hoặc hàng loạt bí ẩn xoay quanh con Mốc đến tận bây giờ mới được tiết lộ. Chắc chắn “dã tâm” Mốc hóa thế giới lần thứ hai của Mèo Mốc sẽ không có thế lực nào ngăn chặn nổi!Bởi những nét vẽ cùng màu sắc vô cùng đáng yêu và khuôn mặt thộn thộn của con Mốc sẽ khiến bạn khó mà chống cự lại được!Có muốn cũng không nổi, con Mốc sẽ khiến bạn cười ngặt nghẽo, quên hết mọi sự rồi để bị Mốc hóa lúc nào không biết, đến lúc nhận ra thì đã quá muộn. Nhưng nếu bị Mốc meo mà quên hết được sự đời thì cũng xứng đáng đúng không nào?

","{'5': 68, '4': 12, '3': 13, '2': 4, '1': 1}",['Sequential Art > Comics'],https://www.goodreads.com//book/show/27387647-m-o-m-c?from_search=true&from_srp=true&qid=CcqEzDiZlP&rank=1
